Orthogroup	athaliana	creinhardtii	esiliculosus	synechocystis	tisochrysis_lutea
OG0036579					Tiso_gene_17333
OG0036580					Tiso_gene_16488
OG0036581					Tiso_gene_8311
OG0036582					Tiso_gene_5723
OG0036583					Tiso_gene_15685
OG0036584					Tiso_gene_9554
OG0036585					Tiso_gene_16616
OG0036586					Tiso_gene_17520
OG0036587					Tiso_gene_17577
OG0036588					Tiso_gene_16566
OG0036589					Tiso_gene_16565
OG0036590					Tiso_gene_17481
OG0036591					Tiso_gene_16537
OG0036592					Tiso_gene_16534
OG0036593					Tiso_gene_7575
OG0036594					Tiso_gene_19336
OG0036595					Tiso_gene_7597
OG0036596					Tiso_gene_18073
OG0036597					Tiso_gene_16773
OG0036598					Tiso_gene_2475
OG0036599					Tiso_gene_13403
OG0036600					Tiso_gene_8176
OG0036601					Tiso_gene_15745
OG0036602					Tiso_gene_8450
OG0036603					Tiso_gene_16074
OG0036604					Tiso_gene_17229
OG0036605					Tiso_gene_11530
OG0036606					Tiso_gene_2474
OG0036607					Tiso_gene_15403
OG0036608					Tiso_gene_9783
OG0036609					Tiso_gene_9786
OG0036610					Tiso_gene_14065
OG0036611					Tiso_gene_10152
OG0036612					Tiso_gene_14350
OG0036613					Tiso_gene_14360
OG0036614					Tiso_gene_14349
OG0036615					Tiso_gene_14352
OG0036616					Tiso_gene_2569
OG0036617					Tiso_gene_2813
OG0036618					Tiso_gene_10149
OG0036619					Tiso_gene_5283
OG0036620					Tiso_gene_8687
OG0036621					Tiso_gene_19744
OG0036622					Tiso_gene_4281
OG0036623					Tiso_gene_17087
OG0036624					Tiso_gene_263
OG0036625					Tiso_gene_12205
OG0036626					Tiso_gene_6912
OG0036627					Tiso_gene_12162
OG0036628					Tiso_gene_20517
OG0036629					Tiso_gene_8872
OG0036630					Tiso_gene_17341
OG0036631					Tiso_gene_8875
OG0036632					Tiso_gene_13210
OG0036633					Tiso_gene_20574
OG0036634					Tiso_gene_4391
OG0036635					Tiso_gene_5414
OG0036636					Tiso_gene_9770
OG0036637					Tiso_gene_14146
OG0036638					Tiso_gene_8105
OG0036639					Tiso_gene_2617
OG0036640					Tiso_gene_19920
OG0036641					Tiso_gene_2604
OG0036642					Tiso_gene_2565
OG0036643					Tiso_gene_9773
OG0036644					Tiso_gene_2544
OG0036645					Tiso_gene_6814
OG0036646					Tiso_gene_314
OG0036647					Tiso_gene_2766
OG0036648					Tiso_gene_313
OG0036649					Tiso_gene_5373
OG0036650					Tiso_gene_16840
OG0036651					Tiso_gene_4690
OG0036652					Tiso_gene_19541
OG0036653					Tiso_gene_3979
OG0036654					Tiso_gene_326
OG0036655					Tiso_gene_17680
OG0036656					Tiso_gene_7433
OG0036657					Tiso_gene_1080
OG0036658					Tiso_gene_11419
OG0036659					Tiso_gene_11472
OG0036660					Tiso_gene_11463
OG0036661					Tiso_gene_1094
OG0036662					Tiso_gene_11529
OG0036663					Tiso_gene_238
OG0036664					Tiso_gene_16558
OG0036665					Tiso_gene_13540
OG0036666					Tiso_gene_15540
OG0036667					Tiso_gene_9071
OG0036668					Tiso_gene_14678
OG0036669					Tiso_gene_8913
OG0036670					Tiso_gene_2503
OG0036671					Tiso_gene_1468
OG0036672					Tiso_gene_9056
OG0036673					Tiso_gene_3245
OG0036674					Tiso_gene_9474
OG0036675					Tiso_gene_16509
OG0036676					Tiso_gene_14879
OG0036677					Tiso_gene_16927
OG0036678					Tiso_gene_7478
OG0036679					Tiso_gene_9485
OG0036680					Tiso_gene_8128
OG0036681					Tiso_gene_2602
OG0036682					Tiso_gene_2377
OG0036683					Tiso_gene_5506
OG0036684					Tiso_gene_5502
OG0036685					Tiso_gene_12705
OG0036686					Tiso_gene_2691
OG0036687					Tiso_gene_5500
OG0036688					Tiso_gene_13792
OG0036689					Tiso_gene_8136
OG0036690					Tiso_gene_741
OG0036691					Tiso_gene_13803
OG0036692					Tiso_gene_11931
OG0036693					Tiso_gene_13869
OG0036694					Tiso_gene_18286
OG0036695					Tiso_gene_3610
OG0036696					Tiso_gene_9055
OG0036697					Tiso_gene_2177
OG0036698					Tiso_gene_2930
OG0036699					Tiso_gene_12297
OG0036700					Tiso_gene_2930
OG0036701					Tiso_gene_2106
OG0036702					Tiso_gene_6861
OG0036703					Tiso_gene_14811
OG0036704					Tiso_gene_20082
OG0036705					Tiso_gene_13775
OG0036706					Tiso_gene_10913
OG0036707					Tiso_gene_19130
OG0036708					Tiso_gene_18383
OG0036709					Tiso_gene_13407
OG0036710					Tiso_gene_16342
OG0036711					Tiso_gene_15146
OG0036712					Tiso_gene_15138
OG0036713					Tiso_gene_14033
OG0036714					Tiso_gene_14034
OG0036715					Tiso_gene_3093
OG0036716					Tiso_gene_269
OG0036717					Tiso_gene_2734
OG0036718					Tiso_gene_270
OG0036719					Tiso_gene_6733
OG0036720					Tiso_gene_16292
OG0036721					Tiso_gene_4696
OG0036722					Tiso_gene_7828
OG0036723					Tiso_gene_19084
OG0036724					Tiso_gene_2212
OG0036725					Tiso_gene_3084
OG0036726					Tiso_gene_12186
OG0036727					Tiso_gene_6721
OG0036728					Tiso_gene_12187
OG0036729					Tiso_gene_2133
OG0036730					Tiso_gene_7390
OG0036731					Tiso_gene_2828
OG0036732					Tiso_gene_11928
OG0036733					Tiso_gene_17134
OG0036734					Tiso_gene_19079
OG0036735					Tiso_gene_6275
OG0036736					Tiso_gene_944
OG0036737					Tiso_gene_10942
OG0036738					Tiso_gene_19276
OG0036739					Tiso_gene_19657
OG0036740					Tiso_gene_10933
OG0036741					Tiso_gene_3572
OG0036742					Tiso_gene_8701
OG0036743					Tiso_gene_16789
OG0036744					Tiso_gene_8620
OG0036745					Tiso_gene_2035
OG0036746					Tiso_gene_15480
OG0036747					Tiso_gene_6437
OG0036748					Tiso_gene_15720
OG0036749					Tiso_gene_8991
OG0036750					Tiso_gene_20373
OG0036751					Tiso_gene_11619
OG0036752					Tiso_gene_780
OG0036753					Tiso_gene_5628
OG0036754					Tiso_gene_5629
OG0036755					Tiso_gene_8457
OG0036756					Tiso_gene_7732
OG0036757					Tiso_gene_784
OG0036758					Tiso_gene_5633
OG0036759					Tiso_gene_14410
OG0036760					Tiso_gene_18305
OG0036761					Tiso_gene_18304
OG0036762					Tiso_gene_6183
OG0036763					Tiso_gene_18303
OG0036764					Tiso_gene_18300
OG0036765					Tiso_gene_18365
OG0036766					Tiso_gene_18373
OG0036767					Tiso_gene_18377
OG0036768					Tiso_gene_11686
OG0036769					Tiso_gene_15690
OG0036770					Tiso_gene_17901
OG0036771					Tiso_gene_15774
OG0036772					Tiso_gene_8259
OG0036773					Tiso_gene_19382
OG0036774					Tiso_gene_3706
OG0036775					Tiso_gene_14470
OG0036776					Tiso_gene_12338
OG0036777					Tiso_gene_16116
OG0036778					Tiso_gene_6417
OG0036779					Tiso_gene_1899
OG0036780					Tiso_gene_16001
OG0036781					Tiso_gene_1912
OG0036782					Tiso_gene_7315
OG0036783					Tiso_gene_7309
OG0036784					Tiso_gene_6412
OG0036785					Tiso_gene_6419
OG0036786					Tiso_gene_5151
OG0036787					Tiso_gene_8145
OG0036788					Tiso_gene_8978
OG0036789					Tiso_gene_7043
OG0036790					Tiso_gene_10931
OG0036791					Tiso_gene_11416
OG0036792					Tiso_gene_6416
OG0036793					Tiso_gene_12946
OG0036794					Tiso_gene_6407
OG0036795					Tiso_gene_7310
OG0036796					Tiso_gene_12130
OG0036797					Tiso_gene_6408
OG0036798					Tiso_gene_11454
OG0036799					Tiso_gene_6979
OG0036800					Tiso_gene_11672
OG0036801					Tiso_gene_12854
OG0036802					Tiso_gene_10202
OG0036803					Tiso_gene_7544
OG0036804					Tiso_gene_15873
OG0036805					Tiso_gene_2594
OG0036806					Tiso_gene_9645
OG0036807					Tiso_gene_9655
OG0036808					Tiso_gene_7165
OG0036809					Tiso_gene_5148
OG0036810					Tiso_gene_6957
OG0036811					Tiso_gene_20450
OG0036812					Tiso_gene_674
OG0036813					Tiso_gene_20465
OG0036814					Tiso_gene_7519
OG0036815					Tiso_gene_9689
OG0036816					Tiso_gene_7500
OG0036817					Tiso_gene_14847
OG0036818					Tiso_gene_12300
OG0036819					Tiso_gene_19253
OG0036820					Tiso_gene_12308
OG0036821					Tiso_gene_3119
OG0036822					Tiso_gene_19176
OG0036823					Tiso_gene_19627
OG0036824					Tiso_gene_4406
OG0036825					Tiso_gene_15739
OG0036826					Tiso_gene_19848
OG0036827					Tiso_gene_10834
OG0036828					Tiso_gene_7331
OG0036829					Tiso_gene_2699
OG0036830					Tiso_gene_4845
OG0036831					Tiso_gene_14662
OG0036832					Tiso_gene_7696
OG0036833					Tiso_gene_19856
OG0036834					Tiso_gene_3809
OG0036835					Tiso_gene_3029
OG0036836					Tiso_gene_1132
OG0036837					Tiso_gene_9128
OG0036838					Tiso_gene_15980
OG0036839					Tiso_gene_3458
OG0036840					Tiso_gene_8915
OG0036841					Tiso_gene_8923
OG0036842					Tiso_gene_297
OG0036843					Tiso_gene_14114
OG0036844					Tiso_gene_14137
OG0036845					Tiso_gene_14138
OG0036846					Tiso_gene_20579
OG0036847					Tiso_gene_19454
OG0036848					Tiso_gene_20576
OG0036849					Tiso_gene_16833
OG0036850					Tiso_gene_14084
OG0036851					Tiso_gene_9043
OG0036852					Tiso_gene_10004
OG0036853					Tiso_gene_20458
OG0036854					Tiso_gene_19160
OG0036855					Tiso_gene_17766
OG0036856					Tiso_gene_4101
OG0036857					Tiso_gene_7311
OG0036858					Tiso_gene_2819
OG0036859					Tiso_gene_19460
OG0036860					Tiso_gene_13525
OG0036861					Tiso_gene_14390
OG0036862					Tiso_gene_20083
OG0036863					Tiso_gene_3656
OG0036864					Tiso_gene_16048
OG0036865					Tiso_gene_11872
OG0036866					Tiso_gene_6464
OG0036867					Tiso_gene_16868
OG0036868					Tiso_gene_13647
OG0036869					Tiso_gene_7399
OG0036870					Tiso_gene_12381
OG0036871					Tiso_gene_11207
OG0036872					Tiso_gene_18618
OG0036873					Tiso_gene_19937
OG0036874					Tiso_gene_19936
OG0036875					Tiso_gene_3659
OG0036876					Tiso_gene_19940
OG0036877					Tiso_gene_19941
OG0036878					Tiso_gene_13960
OG0036879					Tiso_gene_13950
OG0036880					Tiso_gene_13944
OG0036881					Tiso_gene_13971
OG0036882					Tiso_gene_6306
OG0036883					Tiso_gene_13961
OG0036884					Tiso_gene_6108
OG0036885					Tiso_gene_19503
OG0036886					Tiso_gene_3217
OG0036887					Tiso_gene_225
OG0036888					Tiso_gene_221
OG0036889					Tiso_gene_13639
OG0036890					Tiso_gene_13640
OG0036891					Tiso_gene_13982
OG0036892					Tiso_gene_13616
OG0036893					Tiso_gene_5780
OG0036894					Tiso_gene_18822
OG0036895					Tiso_gene_6083
OG0036896					Tiso_gene_17866
OG0036897					Tiso_gene_11095
OG0036898					Tiso_gene_17881
OG0036899					Tiso_gene_17883
OG0036900					Tiso_gene_17884
OG0036901					Tiso_gene_6080
OG0036902					Tiso_gene_4399
OG0036903					Tiso_gene_14203
OG0036904					Tiso_gene_6251
OG0036905					Tiso_gene_6112
OG0036906					Tiso_gene_14204
OG0036907					Tiso_gene_4830
OG0036908					Tiso_gene_3842
OG0036909					Tiso_gene_10142
OG0036910					Tiso_gene_17536
OG0036911					Tiso_gene_12602
OG0036912					Tiso_gene_17542
OG0036913					Tiso_gene_16205
OG0036914					Tiso_gene_13376
OG0036915					Tiso_gene_10585
OG0036916					Tiso_gene_2142
OG0036917					Tiso_gene_9536
OG0036918					Tiso_gene_8685
OG0036919					Tiso_gene_10482
OG0036920					Tiso_gene_12359
OG0036921					Tiso_gene_8727
OG0036922					Tiso_gene_16468
OG0036923					Tiso_gene_12517
OG0036924					Tiso_gene_12522
OG0036925					Tiso_gene_12527
OG0036926					Tiso_gene_12530
OG0036927					Tiso_gene_12528
OG0036928					Tiso_gene_15888
OG0036929					Tiso_gene_16076
OG0036930					Tiso_gene_15992
OG0036931					Tiso_gene_16084
OG0036932					Tiso_gene_3679
OG0036933					Tiso_gene_3684
OG0036934					Tiso_gene_2148
OG0036935					Tiso_gene_2140
OG0036936					Tiso_gene_17140
OG0036937					Tiso_gene_12351
OG0036938					Tiso_gene_7523
OG0036939					Tiso_gene_7532
OG0036940					Tiso_gene_16330
OG0036941					Tiso_gene_13116
OG0036942					Tiso_gene_11952
OG0036943					Tiso_gene_8494
OG0036944					Tiso_gene_16306
OG0036945					Tiso_gene_15814
OG0036946					Tiso_gene_20259
OG0036947					Tiso_gene_5679
OG0036948					Tiso_gene_15807
OG0036949					Tiso_gene_1315
OG0036950					Tiso_gene_3005
OG0036951					Tiso_gene_15100
OG0036952					Tiso_gene_11982
OG0036953					Tiso_gene_13614
OG0036954					Tiso_gene_12857
OG0036955					Tiso_gene_12661
OG0036956					Tiso_gene_2353
OG0036957					Tiso_gene_2351
OG0036958					Tiso_gene_17642
OG0036959					Tiso_gene_3804
OG0036960					Tiso_gene_14728
OG0036961					Tiso_gene_11889
OG0036962					Tiso_gene_3801
OG0036963					Tiso_gene_3806
OG0036964					Tiso_gene_5833
OG0036965					Tiso_gene_9673
OG0036966					Tiso_gene_5894
OG0036967					Tiso_gene_2147
OG0036968					Tiso_gene_19070
OG0036969					Tiso_gene_6325
OG0036970					Tiso_gene_5354
OG0036971					Tiso_gene_12589
OG0036972					Tiso_gene_11660
OG0036973					Tiso_gene_4423
OG0036974					Tiso_gene_8917
OG0036975					Tiso_gene_11526
OG0036976					Tiso_gene_2709
OG0036977					Tiso_gene_10922
OG0036978					Tiso_gene_10007
OG0036979					Tiso_gene_4336
OG0036980					Tiso_gene_15744
OG0036981					Tiso_gene_6927
OG0036982					Tiso_gene_1700
OG0036983					Tiso_gene_10769
OG0036984					Tiso_gene_4923
OG0036985					Tiso_gene_12520
OG0036986					Tiso_gene_12523
OG0036987					Tiso_gene_12524
OG0036988					Tiso_gene_6924
OG0036989					Tiso_gene_10751
OG0036990					Tiso_gene_6940
OG0036991					Tiso_gene_13071
OG0036992					Tiso_gene_14552
OG0036993					Tiso_gene_18629
OG0036994					Tiso_gene_838
OG0036995					Tiso_gene_15475
OG0036996					Tiso_gene_18639
OG0036997					Tiso_gene_2633
OG0036998					Tiso_gene_9942
OG0036999					Tiso_gene_16577
OG0037000					Tiso_gene_12051
OG0037001					Tiso_gene_17178
OG0037002					Tiso_gene_6063
OG0037003					Tiso_gene_18430
OG0037004					Tiso_gene_4266
OG0037005					Tiso_gene_5910
OG0037006					Tiso_gene_3036
OG0037007					Tiso_gene_15220
OG0037008					Tiso_gene_2874
OG0037009					Tiso_gene_13414
OG0037010					Tiso_gene_1771
OG0037011					Tiso_gene_17749
OG0037012					Tiso_gene_10476
OG0037013					Tiso_gene_3039
OG0037014					Tiso_gene_20570
OG0037015					Tiso_gene_7896
OG0037016					Tiso_gene_16767
OG0037017					Tiso_gene_16759
OG0037018					Tiso_gene_9335
OG0037019					Tiso_gene_16774
OG0037020					Tiso_gene_9336
OG0037021					Tiso_gene_16788
OG0037022					Tiso_gene_16811
OG0037023					Tiso_gene_1886
OG0037024					Tiso_gene_16869
OG0037025					Tiso_gene_19817
OG0037026					Tiso_gene_1028
OG0037027					Tiso_gene_164
OG0037028					Tiso_gene_5335
OG0037029					Tiso_gene_17410
OG0037030					Tiso_gene_18989
OG0037031					Tiso_gene_10932
OG0037032					Tiso_gene_9256
OG0037033					Tiso_gene_8139
OG0037034					Tiso_gene_964
OG0037035					Tiso_gene_13471
OG0037036					Tiso_gene_9098
OG0037037					Tiso_gene_17972
OG0037038					Tiso_gene_9090
OG0037039					Tiso_gene_6554
OG0037040					Tiso_gene_9097
OG0037041					Tiso_gene_16349
OG0037042					Tiso_gene_19067
OG0037043					Tiso_gene_8447
OG0037044					Tiso_gene_13202
OG0037045					Tiso_gene_14234
OG0037046					Tiso_gene_14229
OG0037047					Tiso_gene_14406
OG0037048					Tiso_gene_13444
OG0037049					Tiso_gene_9960
OG0037050					Tiso_gene_8377
OG0037051					Tiso_gene_7248
OG0037052					Tiso_gene_57
OG0037053					Tiso_gene_9406
OG0037054					Tiso_gene_528
OG0037055					Tiso_gene_7356
OG0037056					Tiso_gene_12777
OG0037057					Tiso_gene_15978
OG0037058					Tiso_gene_11898
OG0037059					Tiso_gene_19065
OG0037060					Tiso_gene_11730
OG0037061					Tiso_gene_464
OG0037062					Tiso_gene_8454
OG0037063					Tiso_gene_17094
OG0037064					Tiso_gene_9115
OG0037065					Tiso_gene_1287
OG0037066					Tiso_gene_19543
OG0037067					Tiso_gene_7641
OG0037068					Tiso_gene_4646
OG0037069					Tiso_gene_8230
OG0037070					Tiso_gene_11187
OG0037071					Tiso_gene_11442
OG0037072					Tiso_gene_16156
OG0037073					Tiso_gene_5451
OG0037074					Tiso_gene_17441
OG0037075					Tiso_gene_11186
OG0037076					Tiso_gene_12267
OG0037077					Tiso_gene_12000
OG0037078					Tiso_gene_13215
OG0037079					Tiso_gene_16724
OG0037080					Tiso_gene_18429
OG0037081					Tiso_gene_19106
OG0037082					Tiso_gene_2720
OG0037083					Tiso_gene_15921
OG0037084					Tiso_gene_2629
OG0037085					Tiso_gene_17801
OG0037086					Tiso_gene_18039
OG0037087					Tiso_gene_19610
OG0037088					Tiso_gene_5469
OG0037089					Tiso_gene_7095
OG0037090					Tiso_gene_5361
OG0037091					Tiso_gene_6906
OG0037092					Tiso_gene_6903
OG0037093					Tiso_gene_15705
OG0037094					Tiso_gene_5800
OG0037095					Tiso_gene_17378
OG0037096					Tiso_gene_2597
OG0037097					Tiso_gene_17210
OG0037098					Tiso_gene_5432
OG0037099					Tiso_gene_5433
OG0037100					Tiso_gene_1251
OG0037101					Tiso_gene_13895
OG0037102					Tiso_gene_5418
OG0037103					Tiso_gene_20463
OG0037104					Tiso_gene_5431
OG0037105					Tiso_gene_5415
OG0037106					Tiso_gene_13523
OG0037107					Tiso_gene_1485
OG0037108					Tiso_gene_12763
OG0037109					Tiso_gene_8425
OG0037110					Tiso_gene_9104
OG0037111					Tiso_gene_9101
OG0037112					Tiso_gene_11504
OG0037113					Tiso_gene_18918
OG0037114					Tiso_gene_13328
OG0037115					Tiso_gene_1484
OG0037116					Tiso_gene_4490
OG0037117					Tiso_gene_14896
OG0037118					Tiso_gene_1803
OG0037119					Tiso_gene_22
OG0037120					Tiso_gene_19
OG0037121					Tiso_gene_14902
OG0037122					Tiso_gene_254
OG0037123					Tiso_gene_10682
OG0037124					Tiso_gene_5963
OG0037125					Tiso_gene_5550
OG0037126					Tiso_gene_4427
OG0037127					Tiso_gene_5437
OG0037128					Tiso_gene_5546
OG0037129					Tiso_gene_10601
OG0037130					Tiso_gene_7677
OG0037131					Tiso_gene_19089
OG0037132					Tiso_gene_2030
OG0037133					Tiso_gene_5559
OG0037134					Tiso_gene_627
OG0037135					Tiso_gene_18075
OG0037136					Tiso_gene_12050
OG0037137					Tiso_gene_7592
OG0037138					Tiso_gene_12046
OG0037139					Tiso_gene_8547
OG0037140					Tiso_gene_8549
OG0037141					Tiso_gene_4351
OG0037142					Tiso_gene_13088
OG0037143					Tiso_gene_4354
OG0037144					Tiso_gene_15194
OG0037145					Tiso_gene_13988
OG0037146					Tiso_gene_5492
OG0037147					Tiso_gene_5491
OG0037148					Tiso_gene_13994
OG0037149					Tiso_gene_5487
OG0037150					Tiso_gene_10125
OG0037151					Tiso_gene_14402
OG0037152					Tiso_gene_74
OG0037153					Tiso_gene_5409
OG0037154					Tiso_gene_15130
OG0037155					Tiso_gene_16325
OG0037156					Tiso_gene_17534
OG0037157					Tiso_gene_15742
OG0037158					Tiso_gene_17522
OG0037159					Tiso_gene_16322
OG0037160					Tiso_gene_17516
OG0037161					Tiso_gene_7871
OG0037162					Tiso_gene_12708
OG0037163					Tiso_gene_19776
OG0037164					Tiso_gene_8786
OG0037165					Tiso_gene_10806
OG0037166					Tiso_gene_16778
OG0037167					Tiso_gene_6610
OG0037168					Tiso_gene_6619
OG0037169					Tiso_gene_6651
OG0037170					Tiso_gene_1049
OG0037171					Tiso_gene_6549
OG0037172					Tiso_gene_3564
OG0037173					Tiso_gene_6578
OG0037174					Tiso_gene_6509
OG0037175					Tiso_gene_6533
OG0037176					Tiso_gene_16780
OG0037177					Tiso_gene_6742
OG0037178					Tiso_gene_16818
OG0037179					Tiso_gene_12202
OG0037180					Tiso_gene_12911
OG0037181					Tiso_gene_6357
OG0037182					Tiso_gene_6354
OG0037183					Tiso_gene_6340
OG0037184					Tiso_gene_20179
OG0037185					Tiso_gene_3917
OG0037186					Tiso_gene_15056
OG0037187					Tiso_gene_16949
OG0037188					Tiso_gene_3624
OG0037189					Tiso_gene_3623
OG0037190					Tiso_gene_16966
OG0037191					Tiso_gene_19446
OG0037192					Tiso_gene_6672
OG0037193					Tiso_gene_5578
OG0037194					Tiso_gene_15624
OG0037195					Tiso_gene_3166
OG0037196					Tiso_gene_9724
OG0037197					Tiso_gene_4635
OG0037198					Tiso_gene_18033
OG0037199					Tiso_gene_18415
OG0037200					Tiso_gene_11891
OG0037201					Tiso_gene_19308
OG0037202					Tiso_gene_17775
OG0037203					Tiso_gene_18045
OG0037204					Tiso_gene_12385
OG0037205					Tiso_gene_955
OG0037206					Tiso_gene_336
OG0037207					Tiso_gene_17335
OG0037208					Tiso_gene_17776
OG0037209					Tiso_gene_1571
OG0037210					Tiso_gene_11592
OG0037211					Tiso_gene_11033
OG0037212					Tiso_gene_19519
OG0037213					Tiso_gene_1337
OG0037214					Tiso_gene_7484
OG0037215					Tiso_gene_1566
OG0037216					Tiso_gene_8441
OG0037217					Tiso_gene_2199
OG0037218					Tiso_gene_9912
OG0037219					Tiso_gene_7602
OG0037220					Tiso_gene_10804
OG0037221					Tiso_gene_11135
OG0037222					Tiso_gene_6326
OG0037223					Tiso_gene_14284
OG0037224					Tiso_gene_18344
OG0037225					Tiso_gene_924
OG0037226					Tiso_gene_16045
OG0037227					Tiso_gene_2018
OG0037228					Tiso_gene_16573
OG0037229					Tiso_gene_2434
OG0037230					Tiso_gene_6403
OG0037231					Tiso_gene_19500
OG0037232					Tiso_gene_19510
OG0037233					Tiso_gene_19519
OG0037234					Tiso_gene_1606
OG0037235					Tiso_gene_10114
OG0037236					Tiso_gene_1085
OG0037237					Tiso_gene_12907
OG0037238					Tiso_gene_20553
OG0037239					Tiso_gene_19033
OG0037240					Tiso_gene_8038
OG0037241					Tiso_gene_12083
OG0037242					Tiso_gene_12879
OG0037243					Tiso_gene_7666
OG0037244					Tiso_gene_2423
OG0037245					Tiso_gene_1498
OG0037246					Tiso_gene_8347
OG0037247					Tiso_gene_12900
OG0037248					Tiso_gene_12088
OG0037249					Tiso_gene_8193
OG0037250					Tiso_gene_11608
OG0037251					Tiso_gene_12260
OG0037252					Tiso_gene_14881
OG0037253					Tiso_gene_10143
OG0037254					Tiso_gene_8460
OG0037255					Tiso_gene_10189
OG0037256					Tiso_gene_20065
OG0037257					Tiso_gene_7471
OG0037258					Tiso_gene_1141
OG0037259					Tiso_gene_12640
OG0037260					Tiso_gene_10191
OG0037261					Tiso_gene_7477
OG0037262					Tiso_gene_15752
OG0037263					Tiso_gene_15421
OG0037264					Tiso_gene_3104
OG0037265					Tiso_gene_3101
OG0037266					Tiso_gene_15750
OG0037267					Tiso_gene_3105
OG0037268					Tiso_gene_3220
OG0037269					Tiso_gene_20176
OG0037270					Tiso_gene_20182
OG0037271					Tiso_gene_987
OG0037272					Tiso_gene_20214
OG0037273					Tiso_gene_6831
OG0037274					Tiso_gene_5816
OG0037275					Tiso_gene_3549
OG0037276					Tiso_gene_14153
OG0037277					Tiso_gene_14161
OG0037278					Tiso_gene_14630
OG0037279					Tiso_gene_19619
OG0037280					Tiso_gene_14623
OG0037281					Tiso_gene_9233
OG0037282					Tiso_gene_20453
OG0037283					Tiso_gene_8900
OG0037284					Tiso_gene_14110
OG0037285					Tiso_gene_19534
OG0037286					Tiso_gene_19037
OG0037287					Tiso_gene_3536
OG0037288					Tiso_gene_9014
OG0037289					Tiso_gene_13902
OG0037290					Tiso_gene_14677
OG0037291					Tiso_gene_11899
OG0037292					Tiso_gene_11906
OG0037293					Tiso_gene_20448
OG0037294					Tiso_gene_20558
OG0037295					Tiso_gene_11912
OG0037296					Tiso_gene_11934
OG0037297					Tiso_gene_13920
OG0037298					Tiso_gene_8465
OG0037299					Tiso_gene_11929
OG0037300					Tiso_gene_8828
OG0037301					Tiso_gene_19547
OG0037302					Tiso_gene_13191
OG0037303					Tiso_gene_20410
OG0037304					Tiso_gene_5112
OG0037305					Tiso_gene_5113
OG0037306					Tiso_gene_17449
OG0037307					Tiso_gene_13197
OG0037308					Tiso_gene_10392
OG0037309					Tiso_gene_6622
OG0037310					Tiso_gene_4312
OG0037311					Tiso_gene_19473
OG0037312					Tiso_gene_17492
OG0037313					Tiso_gene_17533
OG0037314					Tiso_gene_1966
OG0037315					Tiso_gene_5126
OG0037316					Tiso_gene_7903
OG0037317					Tiso_gene_6642
OG0037318					Tiso_gene_14276
OG0037319					Tiso_gene_14400
OG0037320					Tiso_gene_14395
OG0037321					Tiso_gene_14399
OG0037322					Tiso_gene_15011
OG0037323					Tiso_gene_14401
OG0037324					Tiso_gene_20431
OG0037325					Tiso_gene_15496
OG0037326					Tiso_gene_11085
OG0037327					Tiso_gene_20388
OG0037328					Tiso_gene_13962
OG0037329					Tiso_gene_18579
OG0037330					Tiso_gene_13968
OG0037331					Tiso_gene_13041
OG0037332					Tiso_gene_12063
OG0037333					Tiso_gene_6121
OG0037334					Tiso_gene_6135
OG0037335					Tiso_gene_13287
OG0037336					Tiso_gene_13489
OG0037337					Tiso_gene_14503
OG0037338					Tiso_gene_14892
OG0037339					Tiso_gene_18680
OG0037340					Tiso_gene_14491
OG0037341					Tiso_gene_14498
OG0037342					Tiso_gene_19363
OG0037343					Tiso_gene_8189
OG0037344					Tiso_gene_8174
OG0037345					Tiso_gene_16844
OG0037346					Tiso_gene_6287
OG0037347					Tiso_gene_9294
OG0037348					Tiso_gene_5976
OG0037349					Tiso_gene_5971
OG0037350					Tiso_gene_5969
OG0037351					Tiso_gene_8512
OG0037352					Tiso_gene_13711
OG0037353					Tiso_gene_17044
OG0037354					Tiso_gene_5230
OG0037355					Tiso_gene_19764
OG0037356					Tiso_gene_11776
OG0037357					Tiso_gene_19735
OG0037358					Tiso_gene_3850
OG0037359					Tiso_gene_18650
OG0037360					Tiso_gene_17487
OG0037361					Tiso_gene_15289
OG0037362					Tiso_gene_4981
OG0037363					Tiso_gene_13732
OG0037364					Tiso_gene_2300
OG0037365					Tiso_gene_7776
OG0037366					Tiso_gene_15060
OG0037367					Tiso_gene_1985
OG0037368					Tiso_gene_16067
OG0037369					Tiso_gene_17824
OG0037370					Tiso_gene_11332
OG0037371					Tiso_gene_18690
OG0037372					Tiso_gene_9150
OG0037373					Tiso_gene_19809
OG0037374					Tiso_gene_14439
OG0037375					Tiso_gene_14418
OG0037376					Tiso_gene_14339
OG0037377					Tiso_gene_1487
OG0037378					Tiso_gene_14016
OG0037379					Tiso_gene_13812
OG0037380					Tiso_gene_13724
OG0037381					Tiso_gene_13714
OG0037382					Tiso_gene_11895
OG0037383					Tiso_gene_11896
OG0037384					Tiso_gene_11888
OG0037385					Tiso_gene_8314
OG0037386					Tiso_gene_14003
OG0037387					Tiso_gene_15769
OG0037388					Tiso_gene_16341
OG0037389					Tiso_gene_16335
OG0037390					Tiso_gene_16328
OG0037391					Tiso_gene_3214
OG0037392					Tiso_gene_12090
OG0037393					Tiso_gene_10242
OG0037394					Tiso_gene_17874
OG0037395					Tiso_gene_17851
OG0037396					Tiso_gene_17854
OG0037397					Tiso_gene_12585
OG0037398					Tiso_gene_9411
OG0037399					Tiso_gene_12470
OG0037400					Tiso_gene_11976
